,song_name,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence,song_sales
2313,The Best - Edit,250133,0.0149,0.6809999999999999,0.83,0.00376,0,0.214,-6.087999999999999,1,0.0271,103.777,4,0.8170000000000001,34239.1
2314,Material Girl,240280,0.3329999999999999,0.742,0.883,7.51e-06,0,0.0964,-3.419,1,0.0329,136.506,4,0.978,35706.49
2315,Don't You Want Me - 2002 - Remaster,238000,0.184,0.7340000000000001,0.7440000000000001,0.0,9,0.181,-8.103,0,0.0391,117.651,4,0.961,11249.99
2316,Faith - Remastered,193200,0.0094,0.887,0.48,3.58e-05,11,0.0662,-11.994000000000002,1,0.1169999999999999,95.846,4,0.607,36684.75
2317,She Drives Me Crazy,218906,0.1639999999999999,0.7959999999999999,0.693,1.77e-05,2,0.0408,-6.02,1,0.0413,108.8,4,0.954,12228.25
2318,All Night Long (All Night) - Single Version,260426,0.134,0.741,0.5760000000000001,0.00795,1,0.0502,-12.044,1,0.0487,108.787,4,0.764,18586.94
2319,Kiss (45 Version),227493,0.0113,0.899,0.237,0.0015199999999999,7,0.098,-14.805,1,0.102,111.503,4,0.7440000000000001,24456.5
2320,It's Raining Men,211533,0.461,0.66,0.927,5.73e-05,5,0.6990000000000001,-5.867000000000001,0,0.156,136.247,4,0.4579999999999999,29347.8
2321,The Boys Of Summer,288333,0.3989999999999999,0.516,0.7759999999999999,0.00128,6,0.21,-6.409,1,0.0412,177.399,4,0.8590000000000001,15163.03
2322,Paradise City,405640,0.0169,0.273,0.952,0.0112,11,0.142,-8.762,1,0.0841,100.269,4,0.475,37663.01
2323,True,328293,0.506,0.7440000000000001,0.545,0.0977,0,0.0649,-9.361,1,0.0297,97.409,4,0.346,33260.84
2324,(I've Had) The Time of My Life,289066,0.0874,0.7,0.7809999999999999,0.00342,6,0.059,-8.255,0,0.0507,108.695,4,0.385,30815.19
2325,"Take My Breath Away - Love Theme from ""Top Gun""",255733,0.0613,0.497,0.7190000000000001,0.0,6,0.411,-9.397,1,0.0266,95.769,4,0.547,35217.36
2326,Our House,190840,0.0267,0.524,0.802,3.83e-06,0,0.2239999999999999,-5.13,1,0.0432,121.35,4,0.7120000000000001,30326.06
2327,The Look,237320,0.0531,0.634,0.838,8.34e-06,2,0.0522,-5.363,1,0.0413,95.011,4,0.541,34239.1
2328,Broken Wings,343933,0.134,0.286,0.5,4.57e-05,1,0.108,-14.281,0,0.0357,99.162,4,0.4429999999999999,30815.19
2329,Invisible Touch - Remastered 2007,210133,0.2019999999999999,0.623,0.94,0.0018399999999999,0,0.0472,-5.731,1,0.0365,131.037,4,0.8370000000000001,32282.579999999998
2330,Bye Bye Bye,200560,0.0408,0.614,0.928,0.00104,8,0.0845,-4.806,0,0.0516,172.65599999999998,4,0.879,34728.23
2331,Heal the World,384306,0.537,0.534,0.485,1.79e-06,9,0.104,-8.045,1,0.0467,80.923,4,0.102,34239.1
2332,I'll Be Missing You (feat. 112),301520,0.0522,0.862,0.479,0.00126,7,0.589,-9.199,1,0.0646,109.878,4,0.925,36684.75
2333,Wonderwall,258613,0.000807,0.409,0.892,0.0,2,0.207,-4.373,1,0.0336,174.426,4,0.6509999999999999,11249.99
2334,Zombie,306410,0.0163,0.299,0.613,0.00359,7,0.368,-9.012,1,0.0347,166.96,4,0.306,40108.659999999996
2335,Black or White - Single Version,202853,0.0824,0.741,0.894,0.0527,4,0.089,-3.826,1,0.0495,114.869,4,0.96,34728.23
2336,Iris,289533,0.00125,0.315,0.715,7.97e-06,11,0.0942,-8.072000000000001,0,0.0362,155.925,3,0.497,37663.01
2337,No Diggity,304600,0.303,0.868,0.6459999999999999,0.0,1,0.284,-4.674,0,0.288,88.641,4,0.67,19565.2
2338,Say My Name,271333,0.2739999999999999,0.522,0.6759999999999999,0.0,5,0.134,-3.571,0,0.16,67.42699999999999,4,0.746,35217.36
2339,Mambo No. 5 (A Little Bit of...),219600,0.107,0.607,0.802,0.0,5,0.305,-6.849,0,0.4029999999999999,174.201,4,0.901,13206.51
2340,Kiss Me,205239,0.1159999999999999,0.529,0.741,1.23e-06,3,0.0736,-5.6610000000000005,1,0.0268,100.004,4,0.455,12228.25
2341,Don't Look Back in Anger,287826,0.0303,0.349,0.912,8.03e-06,0,0.12,-3.603,1,0.0692,164.00099999999998,4,0.2239999999999999,28858.67
2342,Torn,244813,0.0746,0.5589999999999999,0.928,5.56e-05,5,0.696,-3.04,1,0.0355,96.315,4,0.599,35217.36
2343,All That She Wants,211213,0.00526,0.7070000000000001,0.628,8.209999999999999e-05,11,0.104,-9.684,1,0.0877,187.548,4,0.87,33260.84
2344,...Baby One More Time,211066,0.2019999999999999,0.759,0.6990000000000001,0.000131,0,0.4429999999999999,-5.745,0,0.0307,92.96,4,0.907,38152.14
2345,I Want It That Way,213600,0.216,0.6890000000000001,0.7020000000000001,0.0,6,0.159,-5.642,0,0.0261,99.031,4,0.484,39130.4
2346,Return Of The Mack,213093,0.00631,0.715,0.833,0.0,2,0.1639999999999999,-5.379,1,0.108,95.487,4,0.612,35706.49
2347,It's Oh So Quiet,217733,0.631,0.474,0.136,0.0,3,0.0717,-14.114,1,0.0595,124.412,3,0.2,25434.76
2348,Crash into Me,316333,0.218,0.529,0.654,0.00233,4,0.102,-10.04,1,0.0367,101.258,4,0.485,29836.93
2349,Would I Lie To You?,204586,0.352,0.5670000000000001,0.602,0.0,11,0.15,-8.619,0,0.0786,202.351,4,0.767,9782.6
2350,Ghetto Supastar (That is What You Are),261133,0.0335,0.818,0.653,5.46e-06,1,0.22,-8.396,1,0.204,99.931,4,0.5329999999999999,34239.1
2351,Ants Marching,271186,0.0187,0.637,0.856,1.99e-05,2,0.0157,-4.34,1,0.034,113.32,4,0.846,24945.63
2352,No Scrubs,214400,0.0251,0.743,0.675,0.000717,8,0.0685,-4.267,0,0.0953,92.909,4,0.59,39619.53
2353,Gangsta's Paradise (feat. L.V.),241933,0.0372,0.6409999999999999,0.63,0.0,8,0.4,-6.393,1,0.0521,79.955,4,0.415,13206.51
2354,Basket Case,181533,0.00293,0.442,0.943,8.71e-06,3,0.091,-3.205,1,0.0602,85.064,4,0.7809999999999999,39619.53
2355,Smells Like Teen Spirit,301920,2.55e-05,0.502,0.912,0.000173,1,0.106,-4.556,1,0.0564,116.761,4,0.72,39619.53
2356,Losing My Religion,267733,0.0767,0.672,0.841,0.0,9,0.135,-5.992000000000001,0,0.0285,125.437,4,0.82,13695.64
2357,Enjoy the Silence,255133,0.2,0.6629999999999999,0.838,0.000177,0,0.0782,-5.744,0,0.0286,112.788,4,0.752,34728.23
2358,What's Up?,295493,0.156,0.5660000000000001,0.57,0.0,11,0.118,-9.875,0,0.0285,134.537,4,0.491,19565.2
2359,Two Princes,256733,0.00162,0.5429999999999999,0.912,2.1e-06,7,0.0565,-10.71,1,0.0601,103.731,4,0.836,36195.62
2360,Hero,257733,0.735,0.501,0.3779999999999999,0.0,4,0.119,-9.37,1,0.0289999999999999,119.987,4,0.178,34728.23
2361,Kiss From A Rose,289226,0.63,0.5870000000000001,0.493,0.0,8,0.2239999999999999,-8.368,1,0.0296,131.727,3,0.21,26902.15
2362,Truly Madly Deeply,277266,0.4029999999999999,0.555,0.698,0.0,0,0.0851,-8.874,1,0.0287,168.12,4,0.816,35217.36
2363,Virtual Insanity - Remastered,228333,0.13,0.6509999999999999,0.946,0.0,6,0.148,-4.717,1,0.1009999999999999,91.911,4,0.508,28858.67
2364,Shoop,248573,0.0915,0.939,0.675,0.0,0,0.0565,-7.232,1,0.211,96.918,4,0.795,31304.32
2365,It Wasn't Me,227600,0.0561,0.853,0.606,0.0,0,0.313,-4.596,1,0.0713,94.759,4,0.654,19076.07
2366,The Rockafeller Skank - Short Edit,241466,0.00476,0.5720000000000001,0.987,0.00679,7,0.348,-6.259,1,0.281,152.636,4,0.126,23967.37
2367,Hedonism (Just Because You Feel Good),207360,0.0874,0.563,0.536,0.000105,10,0.1639999999999999,-9.488,1,0.0286,81.094,4,0.312,24945.63
2368,Are You Gonna Go My Way,211933,0.00165,0.619,0.67,0.0109,11,0.331,-10.319,0,0.0353,129.267,4,0.777,36684.75
2369,If It Makes You Happy,324840,0.0409,0.541,0.6920000000000001,0.000178,7,0.108,-7.056,1,0.0278,95.446,4,0.303,30326.06
2370,All Star,200373,0.0319,0.731,0.861,0.0,11,0.0829,-5.881,1,0.0323,104.034,4,0.78,40597.79
2371,Don't Speak,262746,0.2739999999999999,0.499,0.7609999999999999,9.38e-06,5,0.1369999999999999,-5.436,0,0.0367,76.118,4,0.5820000000000001,32282.579999999998
2372,Save Tonight,236040,0.000154,0.5479999999999999,0.742,3.97e-05,0,0.109,-6.5360000000000005,1,0.0337,119.496,4,0.583,28858.67
2373,Killing Me Softly With His Song,298773,0.0279,0.765,0.29,1.02e-06,4,0.5710000000000001,-17.117,0,0.139,92.409,4,0.506,35217.36
2374,Blue (Da Ba Dee) - Gabry Ponte Ice Pop Radio,283747,0.259,0.8220000000000001,0.969,0.000162,7,0.39,-11.470999999999998,0,0.0582,128.007,4,0.765,34239.1
2375,"Boom, Boom, Boom, Boom!!",201840,0.0108,0.8,0.894,0.437,6,0.0285,-7.346,0,0.04,138.48,4,0.967,36195.62
2376,Wannabe,173026,0.1009999999999999,0.768,0.8640000000000001,0.0,11,0.162,-6.145,1,0.0324,110.008,4,0.8909999999999999,39619.53
2377,Genie in a Bottle,217573,0.21,0.627,0.8,0.000123,1,0.1369999999999999,-6.945,1,0.162,175.815,4,0.912,35706.49
2378,Can I Kick It?,251573,0.173,0.848,0.6659999999999999,0.000699,0,0.129,-6.547000000000001,1,0.2739999999999999,96.662,4,0.7440000000000001,35217.36
2379,U Can't Touch This,257360,0.00456,0.867,0.517,0.000339,11,0.0864,-13.222,0,0.0875,133.148,4,0.866,35706.49
2380,Summertime - Single Edit,237093,0.00328,0.614,0.752,0.0,7,0.379,-6.271,1,0.0652,95.018,4,0.444,26902.15
2381,I Wish,249293,0.00137,0.669,0.809,0.0,7,0.38,-7.146,1,0.147,97.885,4,0.5720000000000001,28858.67
2382,Hypnotize,230000,0.176,0.895,0.6940000000000001,0.0,9,0.292,-4.384,1,0.275,93.944,4,0.632,33749.97
2383,My Love Is Your Love,260120,0.0449,0.77,0.471,3.95e-06,7,0.0669,-9.578,1,0.156,82.515,4,0.474,28369.54
2384,"Baby, I Love Your Way",249520,0.0528,0.6509999999999999,0.747,0.0,1,0.207,-7.269,0,0.0699,147.518,4,0.7759999999999999,35706.49
2385,The Sign,187710,0.0111,0.8140000000000001,0.862,0.0289,7,0.026,-4.41,1,0.0442,97.008,4,0.889,7826.08
2386,Step by Step,267293,0.0274,0.787,0.63,6.69e-06,0,0.161,-12.295,1,0.0609,125.347,4,0.882,30815.19
2387,Nothing Compares 2 U,280040,0.0425,0.511,0.574,2.33e-05,5,0.105,-7.016,1,0.0273,119.917,4,0.161,28369.54
2388,Californication,329733,0.0021,0.5920000000000001,0.767,0.00165,9,0.127,-2.7880000000000003,0,0.027,96.483,4,0.3279999999999999,40108.659999999996
2389,Nothing Else Matters,388733,0.0505,0.5579999999999999,0.364,5.02e-06,4,0.0753,-11.258,0,0.0265,142.171,3,0.17,14184.77
2390,Livin' la Vida Loca,243160,0.00411,0.425,0.954,0.0,1,0.0555,-3.756,0,0.0476,178.043,4,0.933,35706.49
2391,Doo Wop (That Thing),320266,0.0393,0.535,0.505,0.0,2,0.0923,-8.926,0,0.245,99.935,4,0.495,37173.88
2392,Bitter Sweet Symphony,358426,0.0415,0.389,0.889,0.0,9,0.4629999999999999,-6.546,1,0.0442,171.12099999999998,4,0.524,15652.16
2393,MMMBop - Single Version,238533,0.00456,0.6920000000000001,0.912,0.00273,9,0.0616,-7.733,1,0.0513,104.862,4,0.642,14184.77
2394,"Rhythm Is A Dancer - 7"" Edit",225866,0.251,0.794,0.7559999999999999,0.000611,9,0.122,-11.331,0,0.0343,124.25,4,0.759,11249.99
2395,What Is Love,270373,0.0222,0.6829999999999999,0.772,0.0149,7,0.203,-7.907,0,0.0311,123.871,4,0.737,35217.36
2396,Thank You,218360,0.3,0.725,0.583,0.000215,1,0.0665,-9.942,0,0.0424,79.984,4,0.765,33749.97
2397,Say You'll Be There - シングル・ミックス,235973,0.0149,0.726,0.679,1.49e-06,1,0.0837,-6.218999999999999,1,0.0473,107.02,4,0.7509999999999999,33260.84
2398,Just A Girl,208400,0.0799,0.6409999999999999,0.914,6.54e-05,2,0.132,-4.798,1,0.05,107.996,4,0.723,13206.51
2399,Pump Up The Jam,320306,0.0148,0.8859999999999999,0.8440000000000001,4.36e-06,10,0.0494,-9.224,0,0.0734,124.602,4,0.715,27880.41
2400,Damn I Wish I Was Your Lover,323400,0.281,0.563,0.8059999999999999,1.49e-05,2,0.363,-6.8260000000000005,1,0.0496,95.188,4,0.42,27391.28
2401,Runaway Train,265866,0.0132,0.613,0.72,0.0,0,0.104,-7.957000000000001,1,0.0425,117.341,4,0.561,34239.1
2402,This Is How We Do It,238800,0.0159,0.799,0.63,0.0,0,0.4529999999999999,-9.279,1,0.0748,103.647,4,0.772,32771.71
2403,Ice Ice Baby,271466,0.027,0.98,0.535,1.68e-06,2,0.104,-16.035,1,0.0579999999999999,115.744,4,0.675,32282.579999999998
2404,Mr. Vain - Original Radio Edit,257466,0.0726,0.703,0.997,0.0235,9,0.123,-7.666,0,0.0399,132.872,4,0.391,33749.97
2405,Under The Bridge,264306,0.0576,0.5589999999999999,0.345,0.000105,4,0.141,-13.496,1,0.0459,84.581,4,0.4579999999999999,40597.79
2406,Here Comes the Hotstepper,244813,0.0328,0.852,0.537,0.000248,7,0.2289999999999999,-7.423999999999999,1,0.114,100.369,4,0.483,26902.15
2407,Butterfly,216733,0.00132,0.736,0.8109999999999999,0.0001419999999999,9,0.107,-4.17,0,0.081,103.502,4,0.609,35706.49
2408,Groove Is In The Heart,231786,0.0153,0.6940000000000001,0.8809999999999999,0.0196,1,0.0851,-4.053,0,0.0701,121.554,4,0.924,32282.579999999998
2409,I'm Too Sexy,170466,4.91e-05,0.6829999999999999,0.7390000000000001,0.0122,11,0.293,-12.831,0,0.0495,122.113,4,0.836,30815.19
2410,Together Again,301200,0.0788,0.873,0.591,0.0071,7,0.104,-8.942,1,0.102,123.091,4,0.496,33260.84
2411,Closing Time,273533,0.0204,0.481,0.865,1.24e-06,7,0.17,-5.497999999999999,1,0.0283,92.086,4,0.241,16141.289999999999
2412,Better Off Alone,217573,0.00437,0.667,0.818,0.7609999999999999,8,0.288,-9.149,0,0.0594,136.957,4,0.7609999999999999,35706.49
2413,Lovefool - Radio Edit,193893,0.0443,0.644,0.599,0.0,9,0.286,-7.936,1,0.0289999999999999,111.829,4,0.941,17119.55
2414,Song 2 - 2012 Remastered Version,121160,0.00178,0.674,0.789,0.0071,8,0.0754,-6.903,1,0.0676,129.804,4,0.918,37663.01
2415,Believe,239026,0.0082,0.652,0.917,0.0,6,0.0509,-6.72,1,0.0548,132.975,4,0.4589999999999999,37663.01
2416,Close To You,330080,0.0105,0.762,0.6459999999999999,2.14e-06,10,0.0406,-8.69,0,0.092,95.992,4,0.8190000000000001,27391.28
2417,Linger,274706,0.0783,0.439,0.434,4.8700000000000005e-05,7,0.14,-14.918,1,0.0265,94.845,4,0.204,37663.01
2418,Ironic,225933,0.25,0.295,0.593,0.0,11,0.236,-7.572,1,0.0555,85.48200000000001,4,0.37,29347.8
2419,Fly Away,221332,0.018,0.586,0.872,0.0,7,0.622,-5.066,1,0.0483,159.925,4,0.7290000000000001,34728.23
2420,Come As You Are,218920,0.00016,0.5,0.8240000000000001,0.00161,4,0.0916,-5.846,0,0.0388,120.125,4,0.539,37663.01
2421,I Don't Want to Miss a Thing,298760,0.165,0.3829999999999999,0.662,0.0,2,0.248,-5.162000000000001,1,0.0333,121.154,4,0.138,38152.14
2422,Tom's Diner,227453,0.0191,0.867,0.531,0.0401,6,0.0429,-8.753,0,0.044,99.136,4,0.722,11249.99
2423,Praise You - Remastered,225973,0.0352,0.624,0.879,0.575,1,0.127,-6.662999999999999,1,0.0488,109.73,4,0.526,8804.34
2424,Man! I Feel Like A Woman!,233000,0.642,0.675,0.888,0.0,10,0.36,-3.018,1,0.0439,124.961,4,0.74,16630.42
2425,Breakfast At Tiffany's,257186,0.113,0.624,0.826,0.0,2,0.0938,-5.534,1,0.0287,110.372,4,0.526,34239.1
2426,Buddy Holly,159226,0.00271,0.556,0.92,0.00021,8,0.1169999999999999,-4.606,1,0.0367,121.138,4,0.7709999999999999,8315.21
2427,"Bills, Bills, Bills",256026,0.139,0.845,0.5760000000000001,0.0,11,0.0764,-5.15,0,0.153,127.641,4,0.461,31793.45
2428,Vogue,316813,0.00379,0.737,0.88,0.00351,6,0.417,-6.449,1,0.0433,115.998,4,0.3289999999999999,32282.579999999998
2429,The Rhythm of the Night,264280,0.0002319999999999,0.69,0.805,0.7390000000000001,5,0.095,-11.522,0,0.0336,127.808,4,0.799,34239.1
2430,Jaded,262453,0.037,0.7659999999999999,0.271,0.0,0,0.175,-5.697,1,0.0412,116.02,4,0.0371,38152.14
2431,Exchange,194613,0.108,0.53,0.433,0.0,6,0.135,-10.598,1,0.185,160.14,4,0.2739999999999999,39619.53
2432,This Way,211204,0.6940000000000001,0.62,0.282,0.0,5,0.119,-10.533,0,0.0464,124.609,3,0.193,38641.27
2433,I Fall Apart,223346,0.0689,0.556,0.5379999999999999,0.0,8,0.196,-5.408,0,0.0382,143.95,4,0.291,43532.57
2434,Die For You,260253,0.111,0.586,0.525,0.0,1,0.134,-7.162999999999999,0,0.0615,133.629,4,0.508,38641.27
2435,Easily,210240,0.491,0.772,0.256,0.00612,7,0.144,-8.545,0,0.0481,118.902,3,0.357,35706.49
2436,Doing It Wrong,265120,0.841,0.397,0.172,6.78e-05,6,0.108,-15.698,0,0.0445,101.275,4,0.123,35217.36
2437,Sure Thing,195373,0.0275,0.684,0.603,0.0003109999999999,11,0.191,-8.127,0,0.0989,81.0,4,0.504,36684.75
2438,From Time,322160,0.626,0.738,0.491,0.0,1,0.126,-9.726,0,0.413,94.378,4,0.4479999999999999,34728.23
2439,Juke Jam (feat. Justin Bieber & Towkio),219683,0.716,0.505,0.397,0.0,5,0.0853,-9.349,1,0.324,95.063,1,0.5579999999999999,37173.88
2440,Saved,206533,0.1889999999999999,0.7390000000000001,0.4479999999999999,0.0,10,0.118,-10.28,0,0.138,81.044,4,0.5529999999999999,39619.53
2441,The Way (feat. Chance the Rapper),262520,0.389,0.746,0.5379999999999999,0.0,10,0.139,-6.479,1,0.32,101.018,4,0.516,34728.23
2442,Wicked Games,323746,0.00959,0.6579999999999999,0.591,5.27e-06,9,0.325,-5.197,1,0.0309,114.078,4,0.326,37173.88
2443,Best Part (feat. H.E.R.),209831,0.8079999999999999,0.524,0.364,0.0,7,0.1,-10.209,1,0.0367,75.24,4,0.436,40108.659999999996
2444,Marvins Room,347586,0.65,0.397,0.26,0.0014199999999999,9,0.0842,-17.302,0,0.124,78.175,4,0.295,32282.579999999998
2445,LOVE. FEAT. ZACARI.,213400,0.264,0.8,0.585,0.0,10,0.153,-7.343,1,0.0924,126.058,4,0.779,40597.79
2446,Come and See Me (feat. Drake),235477,0.0538,0.807,0.346,2.55e-06,2,0.087,-10.275,1,0.0613,84.98,4,0.0608,22499.98
2447,Sober,252013,0.0972,0.6990000000000001,0.601,1.17e-05,0,0.562,-6.48,1,0.0304,98.04,4,0.434,37663.01
2448,Get You (feat. Kali Uchis),277297,0.426,0.659,0.295,6.95e-05,11,0.0795,-8.527999999999999,0,0.0322,74.03699999999999,4,0.36,34239.1
2449,Coaster,199120,0.935,0.441,0.2189999999999999,0.0,8,0.115,-14.586,1,0.0419,94.021,4,0.244,38641.27
2450,Don't,198293,0.222,0.765,0.356,0.0,11,0.0963,-5.556,0,0.196,97.001,4,0.19,39130.4
2451,Losin Control,240065,0.51,0.7609999999999999,0.247,0.000275,6,0.0968,-6.597,1,0.145,97.013,4,0.262,3423.91
2452,Teenage Fever,219692,0.111,0.7659999999999999,0.283,0.0172,8,0.115,-10.33,0,0.0846,97.04,4,0.144,16141.289999999999
2453,Cutting Ties,261703,0.0099,0.7879999999999999,0.601,2.3e-05,5,0.105,-6.672999999999999,1,0.0413,139.92600000000002,4,0.242,35217.36
2454,"Psycho, Pt. 2",161985,0.775,0.7659999999999999,0.5479999999999999,5.57e-06,10,0.1,-4.29,1,0.235,82.944,4,0.424,37663.01
2455,Love Galore (feat. Travis Scott),275080,0.111,0.795,0.594,0.0,0,0.162,-6.2,1,0.0747,135.002,4,0.409,39619.53
2456,Jungle,320400,0.614,0.508,0.2339999999999999,0.0001629999999999,7,0.111,-8.724,1,0.109,195.092,4,0.392,35706.49
2457,oui,238320,0.203,0.41,0.726,0.0,5,0.107,-3.845,1,0.15,77.226,5,0.552,13695.64
2458,Hurt You,230026,0.3,0.484,0.716,0.00214,5,0.1119999999999999,-7.193,0,0.1669999999999999,184.131,4,0.365,37173.88
2459,Let Me Love You,256733,0.235,0.6559999999999999,0.578,0.0,7,0.118,-8.97,0,0.0922,94.514,4,0.556,39130.4
2460,Nonchalant,183454,0.321,0.568,0.368,0.000618,11,0.121,-12.486,0,0.447,79.697,4,0.0544,32771.71
2461,Shot Down,209185,0.885,0.769,0.511,0.000186,6,0.106,-6.672999999999999,1,0.0609,123.954,4,0.507,31304.32
2462,Poison,212992,0.711,0.6890000000000001,0.3939999999999999,0.000905,2,0.0859,-10.102,0,0.065,117.489,3,0.382,33749.97
2463,Novacane,302346,0.0542,0.763,0.516,0.0006889999999999,3,0.162,-9.267,1,0.115,93.5,4,0.363,11249.99
2464,Angels,170680,0.959,0.472,0.265,0.000499,6,0.1,-10.059,0,0.0356,111.558,4,0.204,35706.49
2465,Wylin',269268,0.1119999999999999,0.492,0.489,0.00172,0,0.0911,-7.853,1,0.042,163.99599999999998,4,0.0348,30815.19
2466,Losing,225780,0.3389999999999999,0.422,0.349,0.0002399999999999,4,0.108,-12.424,0,0.315,57.0,4,0.134,29347.8
2467,Broken,200627,0.0423,0.828,0.581,0.0009029999999999,0,0.109,-2.659,1,0.0429,133.999,4,0.145,37663.01
2468,Right My Wrongs,249320,0.344,0.5379999999999999,0.449,0.0,1,0.157,-8.078,1,0.0463,132.639,4,0.27,36195.62
2469,The Morning,312426,0.317,0.652,0.5489999999999999,0.0,6,0.104,-7.555,0,0.039,120.073,4,0.186,35217.36
2470,Best Friend,262231,0.395,0.575,0.7140000000000001,0.0,6,0.115,-5.247000000000001,1,0.0596,144.982,4,0.32,38641.27
2471,True Colors,206013,0.284,0.624,0.424,0.0,1,0.173,-8.237,1,0.24,76.669,4,0.584,35217.36
2472,Redemption,333946,0.618,0.635,0.319,1.69e-06,0,0.1169999999999999,-8.727,1,0.118,118.844,4,0.327,33749.97
2473,Drama (feat. Drake),251859,0.157,0.7090000000000001,0.362,0.0,11,0.109,-9.814,1,0.055,122.043,4,0.113,36195.62
2474,Morning,206080,0.563,0.4679999999999999,0.4379999999999999,0.0,10,0.181,-8.227,1,0.0697,108.367,3,0.344,34728.23
2475,Luving U,252893,0.099,0.524,0.4679999999999999,0.00131,10,0.1119999999999999,-9.73,1,0.223,121.874,4,0.149,2934.7799999999997
2476,Some Kind Of Drug,222466,0.0705,0.586,0.525,0.0,0,0.0729,-8.968,1,0.498,126.51,4,0.491,36195.62
2477,Easy,314357,0.373,0.722,0.282,0.00557,5,0.147,-7.484,1,0.106,91.367,4,0.217,35217.36
2478,Shot For Me,224720,0.0555,0.5660000000000001,0.465,0.0,2,0.5670000000000001,-11.714,1,0.235,143.015,4,0.177,23478.239999999998
2479,Alone,178773,0.0874,0.537,0.528,0.0,11,0.0855,-7.666,0,0.208,96.931,4,0.124,31793.45
2480,While We're Young,236160,0.107,0.4539999999999999,0.7909999999999999,2.1e-06,2,0.108,-6.013,1,0.335,127.638,4,0.7909999999999999,35706.49
2481,Nikes,314075,0.695,0.5429999999999999,0.3939999999999999,0.000239,8,0.108,-9.637,1,0.0864,137.811,4,0.118,36195.62
2482,L$D,238306,0.193,0.598,0.252,0.138,2,0.0992,-15.086,1,0.0647,120.06,4,0.0352,36684.75
2483,Dark Times,260640,0.106,0.585,0.421,9.54e-06,7,0.14,-9.593,1,0.0707,132.986,3,0.24,15163.03
2484,i miss the old u,211127,0.31,0.716,0.812,0.0,7,0.551,-5.233,1,0.344,133.047,4,0.385,36195.62
2485,Feel No Ways,240653,0.0319,0.589,0.6729999999999999,5.68e-06,7,0.108,-7.082000000000001,1,0.1669999999999999,193.783,4,0.209,33749.97
2486,Ooh Nah Nah (feat. Masego),240000,0.052,0.85,0.273,2.22e-06,7,0.104,-11.567,0,0.278,116.894,4,0.5720000000000001,30326.06
2487,Frustrated,201463,0.321,0.441,0.57,0.0,2,0.0862,-6.186,1,0.0553,122.329,4,0.2289999999999999,32771.71
2488,All My Friends (feat. Tinashe & Chance the Rapper),229746,0.119,0.6890000000000001,0.521,8.41e-05,0,0.108,-5.845,1,0.132,95.055,4,0.178,36684.75
2489,Too Fast,308005,0.316,0.395,0.33,1.89e-05,4,0.268,-10.924,0,0.0408,98.813,3,0.102,33749.97
2490,She Don't (feat. Ty Dolla $Ign),264097,0.268,0.65,0.478,0.0,7,0.177,-7.512,0,0.05,99.979,4,0.147,37173.88
2491,Think About Me,246240,0.0607,0.547,0.294,0.7859999999999999,7,0.0933,-10.202,1,0.0482,105.027,4,0.11,34239.1
2492,Let's Get Lost,240680,0.103,0.6709999999999999,0.672,3.98e-05,4,0.074,-9.188,0,0.12,117.96,4,0.186,33749.97
2493,Location,224000,0.455,0.764,0.262,0.0249,1,0.104,-17.074,0,0.446,80.047,4,0.29,5869.5599999999995
2494,Coloring,219973,0.497,0.645,0.264,0.064,0,0.113,-10.075,1,0.0266,76.025,4,0.221,31793.45
2495,With Me,419500,0.0314,0.7709999999999999,0.466,0.000761,0,0.31,-8.651,1,0.0308,110.011,4,0.245,33260.84
2496,When The Sun Goes Down,200013,0.0346,0.349,0.87,0.0,11,0.129,-4.746,0,0.183,169.649,4,0.417,8804.34
